254,EsbjergFB,Denmark
255,BrøndbyIF,Denmark
256,ACHorsens,Denmark
257,AGFÅrhus,Denmark
258,HobroIK,Denmark
259,OB,Denmark
260,Akademisk,Denmark
261,FCHelsingør,Denmark
262,SilkeborgIF,Denmark
263,LyngbyBK,Denmark
264,Midtjylland,Denmark
265,NæstvedBK,Denmark
266,Nordsjćlland,Denmark
267,SlagelseBK,Denmark
268,FremadAmager,Denmark
269,Sønderjysk,Denmark
270,FCKøbenhavn,Denmark
271,Frem,Denmark
272,Emelec,Ecuador
273,Barcelona,Ecuador
274,LDUQuito,Ecuador
275,Sawahel,Egypt
276,PeterboroughUtd,England
277,CambridgeUnited,England
278,ManchesterCity,England
279,WycombeWanderers,England
280,Harriers,England
281,CreweAlexandra,England
282,Albion,England
283,Liverpool,England
284,BristolCity,England
285,WalsallFC,England
286,StokeCity,England
287,BlackpoolFC,England
288,GrimsbyTown,England
289,WestHam,England
290,Athletic,England
291,SheffieldUnited,England
292,Rovers,England
293,FCUnited,England
294,United,England
295,NorwichCity,England
296,CrawleyTown,England
297,NottinghamForest,England
298,ColchesterUnited,England
299,SwindonTownFC,England
300,Fulham,England
301,MatlockTown,England
302,Preston,England
303,Wigan,England
304,LeedsUnited,England
305,Arsenal,England
306,ManchesterCity,England
307,HydeFC,England
308,BlackburnRovers,England
309,Portsmouth,England
310,BuryFC,England
311,ScunthorpeUnited,England
312,MorecambeFC,England
313,Everton,England
314,BrentfordFC,England
315,FleetwoodTown,England
316,SheffieldWednesday,England
317,Argyle,England
318,YeovilTown,England
319,HuddersfieldTown,England
320,OxfordUnited,England
321,HullCity,England
322,Rovers,England
323,LutonTown,England
324,LeicesterCity,England
325,QPR,England
326,WestHam,England
327,BoltonWanderers,England
328,Reading,England
329,LeytonOrient,England
330,NottsCounty,England
331,SouthportFC,England
332,AFCFylde,England
333,Wolverhampton,England
334,ShrewsburyTown,England
335,SalfordCity,England
336,MacclesfieldTown,England
337,RotherhamUnitedFC,England
338,BarnsleyFC,England
339,ManchesterUnited,England
340,MansfieldTown,England
341,EbbsfleetUnited,England
342,BurtonAlbion,England
343,TorquayUnited,England
344,IpswichTown,England
345,Tranmere,England
346,Derby,England
347,GillinghamFC,England
348,DartfordFC,England
349,ChesterfieldFC,England
350,CoventryCity,England
351,Middlesbrough,England
352,SouthendUnited,England
353,HallamFC,England
354,CrystalPalace,England
355,LincolnCity,England
356,GranthamTown,England
357,RochdaleAFC,England
358,ExeterCity,England
359,BirminghamCity,England
360,NewcastleUnited,England
361,Southampton,England
362,Dons,England
363,Sunderland,England
364,Chelsea,England
365,ChesterFC,England
366,CurzonAshton,England
367,Millwall,England
368,LewesFC,England
369,WBA,England
370,BarnetFC,England
371,ForestGreenRovers,England
372,NorthamptonTown,England
373,CharltonAthletic,England
374,St.HelensRFC,England
375,Burnley,England
376,PortVale,England
377,BradfordCity,England
378,WatfordFC,England
379,HartlepoolUnited,England
380,Dagenham&Redbridge,England
381,AstonVilla,England
382,AFCBournemouth,England
383,Tottenham,England
384,Stanley,England
385,Tottenham,England
386,FCFlora,Estonia
387,Levadia,Estonia
388,TallinnaKalev,Estonia
389,FCValga,Estonia
390,EB/Streymur,FaroeIslands
391,ÍFF,FaroeIslands
392,B68,FaroeIslands
393,SkálaIF,FaroeIslands
394,AB,FaroeIslands
395,B68,FaroeIslands
396,KÍKlaksvík,FaroeIslands
397,FCLahti,Finland
398,FCIlves,Finland
399,HJK,Finland
400,OGCNice,France
401,Lyon,France
402,Bordeaux,France
403,UCLeMans,France
404,Marseille,France
405,PSG,France
406,StadeRennais,France
407,SCBastia,France
408,FCSochaux,France
409,StadeReims,France
410,Lens,France
411,AmiensSC,France
412,SCSchiltigheim,France
413,Auxerre,France
414,ESTroyes,France
415,CalaisRUFC,France
416,FCMulhouse,France
417,Nantes,France
418,USBoulogne,France
419,ASB,France
420,Strasbourg,France
421,Montpellier,France
422,EnAvant,France
423,GrenobleFoot,France
424,NimesOlympique,France
425,ValenciennesFC,France
426,FCLorient,France
427,OGCNice,France
428,StadeLavallois,France
429,Stadebrestois29,France
430,ACAjaccio,France
431,ClermontFoot,France
432,DijonFCO,France
433,StadeFrançais,France
434,OSCLille,France
435,Sedan,France
436,Monaco,France
437,ASNancy,France
438,Nantes,France
439,USLDunkerque,France
440,SMCaen,France
441,ValenciennesFC,France
442,LeHavreAC,France
443,ASCannes,France
444,OSCLille,France
445,ChamoisNiortais,France
446,Metz,France
447,EtoileNaborienne,France
448,ParisFC,France
449,MontpellierHéraultRugby,France
450,Toulouse,France
451,Racing92,France
452,FCFranceville,Gabon
453,Torpedo,Georgia
454,FCChiatura,Georgia
455,Bayern,Germany
456,Union,Germany
457,Ingolstadt04,Germany
458,HessenKassel,Germany
459,Bayer,Germany
460,SCPaderborn,Germany
461,Borussia,Germany
462,Wehen,Germany
463,FSVMainz,Germany
464,Waldhof,Germany
465,EintrachtFrankfurt,Germany
466,SSVJahn,Germany
467,Hoffenheim,Germany
468,HansaRostock,Germany
469,SSVUlm,Germany
470,Eintracht,Germany
471,Borussia,Germany
472,HallescherFC,Germany
473,FCCarlZeissJena,Germany
474,FCErzgebirge,Germany
475,WürzburgerKickers,Germany
476,FCHeilbronn,Germany
477,FSV,Germany
478,1.FCKölnII,Germany
479,VfV06,Germany
480,Kaiserslautern,Germany
481,StuttgarterKickers,Germany
482,Borussia,Germany
483,KFCUerdingen,Germany
484,TSV1860,Germany
485,SpVggBayreuth,Germany
486,SVSandhausen,Germany
487,Hanover96,Germany
488,SCPaderborn07,Germany
489,HolsteinKiel,Germany
490,Göttingen05,Germany
491,SportfreundeSiegen,Germany
492,VfLLübeck,Germany
493,Wattenscheid09,Germany
494,SCHerford,Germany
495,1.FCSaarbrücken,Germany
496,Nürnberg,Germany
497,Magdeburg,Germany
498,SGSonnenhof,Germany
499,Stuttgart,Germany
500,SVDarmstadt,Germany
501,FortunaDüsseldorf,Germany
502,St.Pauli,Germany
503,Hertha,Germany
504,FSVMainz,Germany
505,VfLOsnabrück,Germany
506,VfRAalen,Germany
507,Preußen,Germany
508,RBLeipzig,Germany
509,VfRMannheim,Germany
510,Köln,Germany
511,FCAugsburg,Germany
512,RSV,Germany
513,Dynamo,Germany
514,MSVDuisburg,Germany
515,TSVCrailsheim,Germany
516,ArminiaBielefeld,Germany
517,SCFreiburg,Germany
518,Waldhof,Germany
519,Borussia,Germany
520,KickersOffenbach,Germany
521,Viktoria,Germany
522,SpVggGreutherFürth,Germany
523,WSV,Germany
524,ChemnitzerFC,Germany
525,EnergieCottbus,Germany
526,TuSKoblenz,Germany
527,BorussiaII,Germany
528,FSVZwickau,Germany
529,Fortuna,Germany
530,Alemannia,Germany
531,Schalke,Germany
532,Wolfsburg,Germany
533,1.FCHeidenheim,Germany
534,HSV,Germany
535,Wolfsburg,Germany
536,VFLBochum,Germany
537,FCHomburg,Germany
538,DCWeismain,Germany
539,SSV04,Germany
540,WerderBremen,Germany
541,KarlsruherSC,Germany
542,1.FCSchweinfurt05,Germany
543,Hoffenheim,Germany
544,FCAugsburg,Germany
545,RealTamaleUnited,Ghana
546,EbusuaDwarfs,Ghana
547,Hasaacas,Ghana
548,AELárisas,Greece
549,Véroia,Greece
550,Astéras,Greece
551,Ionikós,Greece
552,OFI1925,Greece
553,Olympiacos,Greece
554,PASPanachaiki,Greece
555,Níkis,Greece
556,AELárisas,Greece
557,Panathinaikos,Greece
558,Thrasyvoulos,Greece
559,Iraklis,Greece
560,Apóllon,Greece
561,AOKavala,Greece
562,Kérkyras,Greece
563,Aris,Greece
564,Panthrakikos,Greece
565,Levadeiakós,Greece
566,Panionios,Greece
567,Ergotelis,Greece
568,Atrómitos,Greece
569,Paneserraikos,Greece
570,Xánthi,Greece
571,AiyáleoAthínion,Greece
572,PAOK,Greece
573,Olympiakós,Greece
574,ATA,Greenland
575,CDSuchitepéquez,Guatemala
576,AuroraF.C.,Guatemala
577,XelajúMC,Guatemala
578,CDPetapa,Guatemala
579,AntiguaGFC,Guatemala
580,Hispano,Honduras
581,España,Honduras
582,Honved,Hungary
583,DunaújvárosFC,Hungary
584,GyőriETO,Hungary
585,Ferencváros,Hungary
586,Haladás,Hungary
587,MTK,Hungary
588,Vasas,Hungary
589,SoproniVSE,Hungary
590,DVSC,Hungary
591,PuskásAkadémiaFC,Hungary
592,DVSC,Hungary
593,Újpest,Hungary
594,SzázhalombattaiLK,Hungary
595,ZTE,Hungary
596,Fjölnir,Iceland
597,IBVestmannaeyja,Iceland
598,Valur,Iceland
599,FimleikafélagHafnarfjarðar,Iceland
600,Fram,Iceland
601,ÍA,Iceland
602,Stjarnan,Iceland
603,Víkingur,Iceland
604,HALSC,India
605,Dynamos,India
606,ChiragUnited,India
607,PersijaJakarta,Indonesia
608,Persebaya,Indonesia
609,MitraKukar,Indonesia
610,PSPS,Indonesia
611,Persewangi,Indonesia
612,BaliUnited,Indonesia
613,Persema,Indonesia
614,SriwijayaFC,Indonesia
615,Arema,Indonesia
616,Persikabo,Indonesia
617,PusamaniaBorneo,Indonesia
618,PSPS,Indonesia
619,Padideh,Iran
620,TractorSazi,Iran
621,ErbilSC,Iraq
622,KarbalaFC,Iraq
623,Bohemians,Ireland
624,LongfordTown,Ireland
625,ShamrockRovers,Ireland
626,Rovers,Ireland
627,CorkCity,Ireland
628,Maccabi,Israel
629,Hapoel,Israel
630,Ashdod,Israel
631,Juventus,Italy
632,ACPisa,Italy
633,Udinese,Italy
634,CagliariCalcio,Italy
635,FCModena,Italy
636,ClodienseSSD,Italy
637,CalcioCatania,Italy
638,SalernitanaSport,Italy
639,LivornoCalcio,Italy
640,Fiorentina,Italy
641,ACSiena,Italy
642,FrosinoneCalcio,Italy
643,ACMonza,Italy
644,EmpoliFC,Italy
645,AscoliPicchio,Italy
646,TorinoFC,Italy
647,Mantova,Italy
648,ACCesena,Italy
649,Parma,Italy
650,TarantoCalcio,Italy
651,Padova1910,Italy
652,TorinoFC,Italy
653,ASVarese,Italy
654,ComoCalcio,Italy
655,Ternana,Italy
656,ASBrescia,Italy
657,Triestina,Italy
658,Reggina,Italy
659,SPAL,Italy
660,USAvellino,Italy
661,ASCittadella,Italy
662,VeneziaFC,Italy
663,USFoggia,Italy
664,TrapaniCalcio,Italy
665,AlmaJuventus,Italy
666,ACPerugia,Italy
667,BolognaFC,Italy
668,USPalermo,Italy
669,FCMessina,Italy
670,ASBari,Italy
671,SSCNapoli,Italy
672,CagliariCalcio,Italy
673,NovaraCalcio,Italy
674,ProVercelli,Italy
675,USLecce,Italy
676,ASECMimosas,IvoryCoast
677,Consadole,Japan
678,Gamba,Japan
679,Sagan,Japan
680,Sanfrecce,Japan
681,Fagiano,Japan
682,JEFUnited,Japan
683,Reysol,Japan
684,JEFUnited,Japan
685,Antlers,Japan
686,Reysol,Japan
687,Cerezo,Japan
688,Ardija,Japan
689,Avispa,Japan
690,Zelvia,Japan
691,Kamatamare,Japan
692,Giravanz,Japan
693,NaganoParceiro,Japan
694,FCGifu,Japan
695,Yamagata,Japan
696,Albirex,Japan
697,EhimeFC,Japan
698,Sanga,Japan
699,Marinos,Japan
700,Vissel,Japan
701,Trinita,Japan
702,Ardija,Japan
703,RedDiamonds,Japan
704,Consadole,Japan
705,Thespa,Japan
706,ShonanBellmare,Japan
707,Gamba,Japan
708,Tochigi,Japan
709,Frontale,Japan
710,Kataller,Japan
711,GrampusEight,Japan
712,Roasso,Japan
713,Vissel,Japan
714,RedDiamonds,Japan
715,Júbilo,Japan
716,Cerezo,Japan
717,FCAstana,Kazakhstan
718,FKOrdabasy,Kazakhstan
719,FKAstana,Kazakhstan
720,Zhetysu,Kazakhstan
721,Leopards,Kenya
722,Olimps,Latvia
723,FKLiepāja,Latvia
724,Skonto,Latvia
725,Caramba/Dinamo,Latvia
726,FKVentspils,Latvia
727,FKJelgava,Latvia
728,Ekranas,Lithuania
729,Kruoja,Lithuania
730,FBK,Lithuania
731,Sūduva,Lithuania
732,Swift,Luxemburg
733,HammBenfica,Luxemburg
734,FCDifferdange,Luxemburg
735,Fola,Luxemburg
736,F91Dudelange,Luxemburg
737,RacingUnion,Luxemburg
738,USRumelange,Luxemburg
739,SCGrevenmacher,Luxemburg
740,Pelister,Macedonia
741,MadžariSolidarnost,Macedonia
742,Makedonija,Macedonia
743,Pobeda,Macedonia
744,Napredok,Macedonia
745,JohorFC,Malaysia
746,JohorDarulTa'zim,Malaysia
747,SabahFA,Malaysia
748,SimeDarby,Malaysia
749,PKNS,Malaysia
750,Selangor,Malaysia
751,Hibernians,Malta
752,ĦamrunSpartans,Malta
753,Estudiantes,Mexico
754,ZacatepecSigloXXI,Mexico
755,Chivas,Mexico
756,Potros,Mexico
757,ClubSanLuís,Mexico
758,CFAtlante,Mexico
759,Atlante,Mexico
760,Dorados,Mexico
761,CFMonterrey,Mexico
762,ClubTijuana,Mexico
763,PueblaFC,Mexico
764,Atlas,Mexico
765,Reboceros,Mexico
766,QuerétaroFC,Mexico
767,ClubLeón,Mexico
768,Veracruz,Mexico
769,Correcaminos,Mexico
770,PachucaCF,Mexico
771,Monarcas,Mexico
772,DeportivoToluca,Mexico
773,Pumas,Mexico
774,Alebrijes,Mexico
775,SantosLaguna,Mexico
776,Tigres,Mexico
777,Jaguares,Mexico
778,Necaxa,Mexico
779,Sheriff,Moldova
780,Sheriff,Moldova
781,FCZimbru,Moldova
782,Budućnost,Montenegro
783,Hassania,Morocco
784,Chabab,Morocco
785,Mouloudia,Morocco
786,CODM,Morocco
787,FUS,Morocco
788,KACM,Morocco
789,Ittihad,Morocco
790,Olympique,Morocco
791,Difaâ,Morocco
792,Olympique,Morocco
793,Wydad,Morocco
794,Chabab,Morocco
795,FAR,Morocco
796,KAC,Morocco
797,Moghreb,Morocco
798,Ferroviário,Mozambique
799,SCHeerenven,Netherlands
800,AZ,Netherlands
801,SCCambuur,Netherlands
802,GoAheadEagles,Netherlands
803,MVVMaastricht,Netherlands
804,Twente,Netherlands
805,VVVVenlo,Netherlands
806,FCEmmen,Netherlands
807,FCOss,Netherlands
808,Vitesse,Netherlands
809,NEC,Netherlands
810,FCGroningen,Netherlands
811,Ajax,Netherlands
812,WillemII,Netherlands
813,FCVolendam,Netherlands
814,ADODenHaag,Netherlands
815,HelmondSport,Netherlands
816,PECZwolle,Netherlands
817,RKCWaalwijk,Netherlands
818,Roda,Netherlands
819,PSV,Netherlands
820,NAC,Netherlands
821,SpartaRotterdam,Netherlands
822,Achilles'29,Netherlands
823,Westlandia,Netherlands
824,SVSpakenburg,Netherlands
825,IJsselmeervogels,Netherlands
826,USVElinkwijk,Netherlands
827,Wilhelmus,Netherlands
828,Feyenoord,Netherlands
829,Utrecht,Netherlands
830,Heracles,Netherlands
831,Exelsior,Netherlands
832,Telstar,Netherlands
833,FortunaSittard,Netherlands
834,OtagoUnited,NewZeland
835,Phoenix,NewZeland
836,PyongyangCity,NorthKorea
837,UlsterRugby,NorthernIreland
838,Cliftonville,NorthernIreland
839,Glentoran,NorthernIreland
840,Linfield,NorthernIreland
841,MoldeFK,Norway
842,TromsøIL,Norway
843,LillestrømSK,Norway
844,Bodø/Glimt,Norway
845,Brann,Norway
846,ÅlesundFK,Norway
847,HenningsværIL,Norway
848,Vålerenga,Norway
849,SandefjordFotball,Norway
850,Rosenborg,Norway
851,Stabæk,Norway
852,Sarpsborg08FF,Norway
853,IKStart,Norway
854,StrømmenIF,Norway
855,Viking,Norway
856,SoharClub,Oman
857,SurSC,Oman
858,3deFebrero,Paraguay
859,ClubLibertad,Paraguay
860,Luqueńo,Paraguay
861,CerroPorteńo,Paraguay
862,Olímpia,Paraguay
863,2deMayo,Paraguay
864,Alianza,Peru
865,Cienciano,Peru
866,SportBoys,Peru
867,Universitario,Peru
868,Włókniarz,Poland
869,Górnik,Poland
870,Czarni,Poland
871,Dolcan,Poland
872,GKS,Poland
873,Ślęza,Poland
874,MGLKSUniejów,Poland
875,Apator,Poland
876,Bałtyk,Poland
877,Tur,Poland
878,Unia,Poland
879,Amica,Poland
880,Arkonia,Poland
881,Bałtyk,Poland
882,Bolesław,Poland
883,Pogoń,Poland
884,Bug,Poland
885,Bytovia,Poland
886,Carbo,Poland
887,Cartusia,Poland
888,Ceramika,Poland
889,Chełmianka,Poland
890,Chemik,Poland
891,Chojniczanka,Poland
892,Chrobry,Poland
893,Cracovia,Poland
894,Klon,Poland
895,Piast,Poland
896,Czarni,Poland
897,Dyskobolia,Poland
898,Polonia,Poland
899,Lechia,Poland
900,ZKŻ,Poland
901,Pogoń,Poland
902,Flota,Poland
903,Garbarnia,Poland
904,GKS,Poland
905,Górnik,Poland
906,GLKSNadarzyn,Poland
907,Arka,Poland
908,Granica,Poland
909,Gryf,Poland
910,ElanaToruń,Poland
911,Wisła,Poland
912,Hetman,Poland
913,Huragan,Poland
914,Hutnik,Poland
915,Igloopol,Poland
916,Nielba,Poland
917,Sokół,Poland
918,Cuiavia,Poland
919,Jagiellonia,Poland
920,Jarota,Poland
921,Jeziorak,Poland
922,CKS,Poland
923,Karkonosze,Poland
924,Sparta,Poland
925,KPStarogard,Poland
926,Wisła,Poland
927,Konfeks,Poland
928,Koszarawa,Poland
929,KSZO,Poland
930,Włocłavia,Poland
931,Chemik,Poland
932,Łada,Poland
933,LechPoznań,Poland
934,Lechia,Poland
935,Legionovia,Poland
936,Bojary,Poland
937,Dąb,Poland
938,WybrzeżeRewalskie,Poland
939,ŁKS,Poland
940,Zagłębie,Poland
941,Górnik,Poland
942,GKSTychy,Poland
943,MKSAlwernia,Poland
944,Sarmacja,Poland
945,MKSGogolin,Poland
946,Mazur,Poland
947,Carina,Poland
948,MKSKluczbork,Poland
949,KSKutno,Poland
950,Warta,Poland
951,KSPolkowice,Poland
952,Radłovia,Poland
953,RKS1979,Poland
954,Star,Poland
955,Victoria,Poland
956,Avia,Poland
957,Zjednoczeni,Poland
958,Nysa,Poland
959,Victoria,Poland
960,Mieszko,Poland
961,MKS,Poland
962,Stal,Poland
963,Wisła,Poland
964,Celuloza,Poland
965,MKSMyszków,Poland
966,Zatoka,Poland
967,Naprzód,Poland
968,Narew,Poland
969,Obra,Poland
970,MKSOława,Poland
971,Odra,Poland
972,Okęcie,Poland
973,Olimpia,Poland
974,PSŻ,Poland
975,Olimpia,Poland
976,Sparta,Poland
977,Polonia,Poland
978,Orkan,Poland
979,Miedź,Poland
980,Orzeł,Poland
981,Noteć,Poland
982,Stilon,Poland
983,Śląsk,Poland
984,Stomil,Poland
985,Lubuszanin,Poland
986,Patria,Poland
987,Pcimianka,Poland
988,Pelikan,Poland
989,Piast,Poland
990,Podlesianka,Poland
991,Pogoń,Poland
992,Polar,Poland
993,Polonia,Poland
994,Posnania,Poland
995,Promień,Poland
996,Przebój,Poland
997,Przemsza,Poland
998,Puszcza,Poland
999,Radomiak,Poland
1000,Raków,Poland
1001,Resovia,Poland
1002,Pogoń,Poland
1003,ROW,Poland
1004,Roztocze,Poland
1005,Rozwój,Poland
1006,Ruch,Poland
1007,Sandecja,Poland
1008,Kotwica,Poland
1009,Siarka,Poland
1010,Skra,Poland
1011,Śląsk,Poland
1012,Sokół,Poland
1013,Sparta,Poland
1014,Stal,Poland
1015,Gwardia,Poland
1016,Start,Poland
1017,Stal,Poland
1018,Świt,Poland
1019,Tłoki,Poland
1020,Tomasovia,Poland
1021,Górnik,Poland
1022,UniaJanikowo,Poland
1023,Unia,Poland
1024,Gryf2009,Poland
1025,Urania,Poland
1026,Ursus,Poland
1027,Szczakowianka,Poland
1028,Victoria,Poland
1029,Grom,Poland
1030,Warmia,Poland
1031,Warta,Poland
1032,Wawel,Poland
1033,Widzew,Poland
1034,Wigry,Poland
1035,Wisła,Poland
1036,Włocłavia,Poland
1037,Legia,Poland
1038,Zagłębie,Poland
1039,Wybrzeże,Poland
1040,SPZawisza,Poland
1041,Medyk,Poland
1042,Znicz,Poland
1043,NowyHutnik,Poland
1044,Korona,Poland
1045,Benfica,Portugal
1046,GilVicente,Portugal
1047,Leixões,Portugal
1048,Belenenses,Portugal
1049,GDChaves,Portugal
1050,Vizela,Portugal
1051,EstorilPraia,Portugal
1052,Naval,Portugal
1053,AlmadaAC,Portugal
1054,Académica,Portugal
1055,Benfica,Portugal
1056,NacionalMadeira,Portugal
1057,P.Ferreira,Portugal
1058,ADdeMachico,Portugal
1059,Farense,Portugal
1060,Boavista,Portugal
1061,Vitória,Portugal
1062,Aves,Portugal
1063,FCPorto,Portugal
1064,Marítimo,Portugal
1065,SCFreamunde,Portugal
1066,Vitória,Portugal
1067,RioAve,Portugal
